line,arm,step,slice,n_items,k,pass_at_k_,pass_at_k_lo,pass_at_k_hi,best_reward_at_k_,best_reward_at_k_lo,best_reward_at_k_hi
3b,grpo,800,category:Scientific,254,32,0.40813868087807614,0.3491792046495185,0.468574625095884,1.828280632106743,1.7576043903173886,1.8990545126171312
3b,grpo,800,category:Scientific,254,64,0.41807418124449647,0.35956776501697213,0.47886378776177435,1.8405815385864106,1.7671290879834585,1.9111681440897108
3b,grpo,800,category:Scientific,254,128,0.4253838649074605,0.3673500594622006,0.4856938495429597,1.8499310155605935,1.7761904317788506,1.9213008842769432
3b,grpo,800,ui_type:icon,604,1,0.08954625413907284,0.07044071424875828,0.11139336390211092,1.4717415777107097,1.4450467126256967,1.5020658214866616
3b,grpo,800,ui_type:icon,604,2,0.10410843986113451,0.08295081197157972,0.1283855249823624,1.4955748526999693,1.467399186371145,1.5273419966032311
3b,grpo,800,ui_type:icon,604,4,0.11911576745903939,0.09647396770584243,0.14533340214602722,1.5172511039908085,1.487625210165316,1.550824927950452
3b,grpo,800,ui_type:icon,604,8,0.13375290101472279,0.10940595032642697,0.16124798825553555,1.5364716936483147,1.5052000009423399,1.571270750596444
3b,grpo,800,ui_type:icon,604,16,0.14776850111264442,0.12165274791025449,0.17678820528639128,1.5536928971804764,1.521705306183293,1.59034506592256
3b,grpo,800,ui_type:icon,604,32,0.16072924127288618,0.13320263106567998,0.19081045750675069,1.569317077288539,1.536316407145662,1.6076879261965833
3b,grpo,800,ui_type:icon,604,64,0.1716307449682297,0.14342879008785103,0.2032586698115466,1.5826877759011762,1.548934275087651,1.6221992904796767
3b,grpo,800,ui_type:icon,604,128,0.1802677329433449,0.1506702173276214,0.21276532438553963,1.5935473686671007,1.5583249736450682,1.6340374277549088
3b,grpo,800,ui_type:text,977,1,0.35324374680143295,0.3240967546539151,0.3798922582682958,1.8193508257773456,1.7884727043350994,1.848139387362076
3b,grpo,800,ui_type:text,977,2,0.37948528609085286,0.3494403540481966,0.40607181994208275,1.849143762314206,1.8169712550255859,1.8774014744168936
3b,grpo,800,ui_type:text,977,4,0.40259873560476855,0.3721426005566286,0.4299898069164121,1.8747252554456926,1.8432999813658684,1.903083708906427
3b,grpo,800,ui_type:text,977,8,0.4231619065626742,0.3931218710391243,0.4510156065290459,1.8969780739158915,1.8658948533301523,1.9253586133796765
3b,grpo,800,ui_type:text,977,16,0.4416207499977998,0.4116586946634429,0.4696821591577169,1.9166804227395078,1.8857919474392388,1.9454178665069015
3b,grpo,800,ui_type:text,977,32,0.4577107110600515,0.42805400331740107,0.48557177936415363,1.9338292567892172,1.902511417634365,1.9632465008627684
3b,grpo,800,ui_type:text,977,64,0.47096510484153326,0.4411840370370816,0.49919776058533877,1.9479825864037108,1.916679933205352,1.9783114597665576
3b,grpo,800,ui_type:text,977,128,0.48124274960315727,0.4510163935872205,0.5096481061753453,1.9589633058058042,1.927717346541445,1.988826943729811
3b,grpo,1000,overall,1581,1,0.29517883262175837,0.2731676636128242,0.31635495112863693,1.7258792424545097,1.7014949123403778,1.7518867970800238
3b,grpo,1000,overall,1581,2,0.31152442749083725,0.2896427348384946,0.3334761439236542,1.7469234748561246,1.7226745689705834,1.7737272330125515
3b,grpo,1000,overall,1581,4,0.32591155647833636,0.30337832679409693,0.3485515672536267,1.7647582752572104,1.7404193685664546,1.791959101438334
3b,grpo,1000,overall,1581,8,0.3389528314424952,0.31596203168709863,0.3618516113414952,1.7804477785075568,1.755322152088012,1.8073709336996946
3b,grpo,1000,overall,1581,16,0.35056326888472017,0.32743824311564557,0.372745316826591,1.7941286685412106,1.768899730787021,1.8213644334662573
3b,grpo,1000,overall,1581,32,0.36029708100456165,0.33646029908494346,0.38265492444636784,1.8054710652378554,1.7799956125819216,1.8323645039366219
3b,grpo,1000,overall,1581,64,0.367636837163205,0.3429133114909367,0.39054068145915966,1.8139683037403616,1.7877199916740294,1.8412491866239702
3b,grpo,1000,overall,1581,128,0.3726162476157948,0.347906965685704,0.39564808869279305,1.8197311025698892,1.7930163974802154,1.8472603805390284
3b,grpo,1000,category:CAD,261,1,0.23167355124521072,0.18586640924329503,0.28197924149904213,1.680961867036923,1.6292069940659868,1.737612341528962
3b,grpo,1000,category:CAD,261,2,0.25000005857720187,0.2033330794011629,0.30062500922590923,1.7046796592037452,1.6520218377186335,1.7628644185644722
3b,grpo,1000,category:CAD,261,4,0.2673024114717842,0.22044115044905574,0.31927420747913643,1.7256595199425646,1.6715470152026468,1.7847327081874358
3b,grpo,1000,category:CAD,261,8,0.2867928927721264,0.23795968839113632,0.34226301931825465,1.7478502588202596,1.6925512935312619,1.8082478709760772
3b,grpo,1000,category:CAD,261,16,0.3063287502781002,0.25502332799128224,0.3661504401271909,1.7692705612041393,1.7109872054898532,1.8293509393645053
3b,grpo,1000,category:CAD,261,32,0.32134645411887003,0.26755905532084057,0.3821562386679469,1.785508037274074,1.726918390455696,1.8471642793508274
3b,grpo,1000,category:CAD,261,64,0.3305681869272499,0.27679524603596745,0.392131969892913,1.7954564517225278,1.7343939600857017,1.859427931414884
3b,grpo,1000,category:CAD,261,128,0.3359351933493751,0.2821625119464612,0.39825441611057744,1.8012582823045975,1.7391685740787919,1.8661558157472515
3b,grpo,1000,category:Creative,341,1,0.24774903775659823,0.202190535648827,0.2910382491752199,1.6847639060004524,1.6334201645152884,1.7321373617928135
3b,grpo,1000,category:Creative,341,2,0.265401678110886,0.21861411091704638,0.30951056515188574,1.7073917269923733,1.6538478546471307,1.7573462416023855
3b,grpo,1000,category:Creative,341,4,0.2808788331464689,0.23236673679115608,0.3267431075687883,1.7268633170008005,1.672163835113208,1.7794423867583666
3b,grpo,1000,category:Creative,341,8,0.2934053559238705,0.24311677270687143,0.3392752397080118,1.7423736551460656,1.6878828451380892,1.7966042373458455
3b,grpo,1000,category:Creative,341,16,0.3033187014821735,0.25266630536662105,0.3518220392468793,1.7543964916179065,1.6985106954080054,1.8083776677367804
3b,grpo,1000,category:Creative,341,32,0.31129071501190914,0.2606420953624629,0.36068438577960216,1.7638397916603212,1.70866390640823,1.8175831378949918
3b,grpo,1000,category:Creative,341,64,0.3175683746881004,0.2672067859962999,0.36804648209903107,1.771157870697447,1.7165092778265223,1.8252228335206717
3b,grpo,1000,category:Creative,341,128,0.3228846127690438,0.27246563604546215,0.37397949358335947,1.7771914658338945,1.7218155230793544,1.8324089530429712
3b,grpo,1000,category:Dev,299,1,0.3021660744147157,0.25690321906354513,0.3548194502508361,1.7219148749468947,1.669312997847228,1.7843796533807987
3b,grpo,1000,category:Dev,299,2,0.31660334063643325,0.2710176602056185,0.3702124533005894,1.7418278975018637,1.6882864809592777,1.8033943419050191
3b,grpo,1000,category:Dev,299,4,0.329430255443406,0.2811933567421301,0.3822070753963412,1.75856678237127,1.7043508942520302,1.8193049897065203
3b,grpo,1000,category:Dev,299,8,0.34130137532208915,0.29246937525239375,0.3934667756129152,1.7733149867842766,1.7179757796826176,1.834614023582082
3b,grpo,1000,category:Dev,299,16,0.35262316713836056,0.3021573487311066,0.40526334772072864,1.786809571257982,1.7316986290548944,1.8480334033468524
3b,grpo,1000,category:Dev,299,32,0.3621616137820023,0.31177293184880284,0.4158507918786554,1.7978864457711679,1.742003471942092,1.8609312468725818
3b,grpo,1000,category:Dev,299,64,0.36816400709768654,0.3169504235043562,0.42191295368071596,1.8048446594492211,1.7472156024745393,1.8697804479251876
3b,grpo,1000,category:Dev,299,128,0.3709262071318867,0.31993552199670633,0.4247158662091007,1.8083704175088364,1.749222830418378,1.8727728548349556
3b,grpo,1000,category:OS,196,1,0.21940768494897958,0.1606373066804847,0.27826749840561227,1.6346318606413086,1.569301423566075,1.703296329406018
3b,grpo,1000,category:OS,196,2,0.23586708640770399,0.1747555268858705,0.2956993886412197,1.656971289754489,1.5887454783250239,1.7233633964267963
3b,grpo,1000,category:OS,196,4,0.252139392574381,0.19032528398228807,0.3118696771416884,1.6773826700626728,1.6081817091145398,1.7457389181897527
3b,grpo,1000,category:OS,196,8,0.2657808557671504,0.2043804510501515,0.32719327300000384,1.6940905961293593,1.6250779453242004,1.7635969159997618
3b,grpo,1000,category:OS,196,16,0.27439364942986805,0.2125387109490851,0.3364528528236025,1.7050745636116478,1.6373983640340943,1.7773978482846453
3b,grpo,1000,category:OS,196,32,0.27936917010027773,0.21740117113449378,0.34191253548469697,1.711998759769793,1.6433997579702166,1.787185705629771
3b,grpo,1000,category:OS,196,64,0.28369383329875403,0.22293517500689752,0.3485949399765859,1.7178492945227144,1.6473983952552942,1.7921353893890004
3b,grpo,1000,category:OS,196,128,0.2874955359728506,0.2261673479685866,0.35384200084294887,1.7225051176855022,1.653436464120195,1.796237069467685
3b,grpo,1000,category:Office,230,1,0.4449473505434783,0.3831143851902174,0.5052241847826088,1.9125352915764784,1.8493568944678598,1.9787897681012474
3b,grpo,1000,category:Office,230,2,0.46602021159491186,0.4039269254060133,0.5263445785783417,1.9350137417795124,1.8688179828894593,2.0033639788293973
3b,grpo,1000,category:Office,230,4,0.4797193795682795,0.417598061154046,0.5420189431857887,1.9500662460155092,1.882659328594346,2.0203682965110326
3b,grpo,1000,category:Office,230,8,0.48775593891968183,0.4256982319084717,0.5516104614913079,1.9596554754421227,1.892300813595699,2.0304283345266096
3b,grpo,1000,category:Office,230,16,0.4937014836331319,0.43309861650617787,0.5568542846583183,1.967258498911587,1.899671301412387,2.0373387014787654
3b,grpo,1000,category:Office,230,32,0.49970689474214036,0.4381411041003714,0.5640012530406328,1.9745393335967099,1.9072806922033705,2.04427264336102
3b,grpo,1000,category:Office,230,64,0.5055215249606858,0.44389239984968315,0.5702114918663721,1.9809738677337299,1.9157103503243358,2.0506867186519586
3b,grpo,1000,category:Office,230,128,0.5107955619289923,0.44899748105539994,0.5752664684814937,1.9865909106464161,1.9238835137596346,2.0570755771871876
3b,grpo,1000,category:Scientific,254,1,0.33873646653543305,0.28450264517716534,0.400099578617126,1.7332914713400798,1.6639166098081593,1.8036294121388359
3b,grpo,1000,category:Scientific,254,2,0.34916982632093935,0.29384048969545007,0.41045992832873635,1.7484959410894918,1.678690623352302,1.819768441017122
3b,grpo,1000,category:Scientific,254,4,0.3601028924106571,0.30361910288747834,0.4201066987929615,1.7627228328130193,1.6934787951908563,1.8334142457276452
3b,grpo,1000,category:Scientific,254,8,0.37265444970010725,0.31538535104855,0.4329759995724998,1.7778185300079132,1.7088845003547553,1.8462319550208688
3b,grpo,1000,category:Scientific,254,16,0.38618198260036596,0.32840606123328464,0.4472424219007144,1.793576668598357,1.7238451247829514,1.864687103662564
3b,grpo,1000,category:Scientific,254,32,0.40012937430299406,0.34085618552526487,0.461477123456044,1.8098383327899394,1.7375541601874789,1.881022845219039
3b,grpo,1000,category:Scientific,254,64,0.4122430976718536,0.35336839119199215,0.4736345464042792,1.8241492752975401,1.7525897376333934,1.8980840528634064
3b,grpo,1000,category:Scientific,254,128,0.41962405053291246,0.3596706684120075,0.48199978039172453,1.8331279696140197,1.7623714079540225,1.9086419858009238
3b,grpo,1000,ui_type:icon,604,1,0.1051744877897351,0.0825402266142384,0.13072315746585264,1.4757311346496071,1.4433510409438606,1.508286752292702
3b,grpo,1000,ui_type:icon,604,2,0.115095676066115,0.09246963602028145,0.14105002857509377,1.4929010985284903,1.4602982175311594,1.5273680694597809
3b,grpo,1000,ui_type:icon,604,4,0.12548285142746893,0.10152003206991704,0.1523311222142266,1.5087759083693575,1.4765804954740183,1.544073054069744
3b,grpo,1000,ui_type:icon,604,8,0.1358341547414292,0.1106549734408599,0.1636719533445262,1.5236288060490437,1.4903203468071005,1.560389748632352
3b,grpo,1000,ui_type:icon,604,16,0.14520294272458856,0.11938523088631095,0.17430049197616082,1.53679510651164,1.5021641232109155,1.5730359936194982
3b,grpo,1000,ui_type:icon,604,32,0.15312977477608075,0.12615136028396223,0.18270817389119196,1.5478352238238555,1.5126882937346982,1.5856422985312786
3b,grpo,1000,ui_type:icon,604,64,0.1592293186110646,0.13151092181852764,0.19035030469871864,1.5561683614546318,1.5208393199963157,1.5957631415808708
3b,grpo,1000,ui_type:icon,604,128,0.16335144375900904,0.13480007475476713,0.1948321955331302,1.56172990673011,1.5251468673416866,1.6023147741274155
3b,grpo,1000,ui_type:text,977,1,0.41264313587512796,0.38283498992451387,0.43915860694408904,1.8805255649869157,1.8491436087421742,1.9091405277332796
3b,grpo,1000,ui_type:text,977,2,0.4329604212068375,0.40215397826626903,0.4597212225830851,1.9039649439471078,1.8722545732058569,1.9326936836914206
3b,grpo,1000,ui_type:text,977,4,0.44982039767662085,0.4197023810299968,0.47661506085504707,1.9230114478265692,1.8912464830133284,1.9517657736935148
3b,grpo,1000,ui_type:text,977,8,0.4645246643262659,0.4332363862507313,0.49219968789021895,1.939218156567886,1.9069308284189195,1.9687021119296606
3b,grpo,1000,ui_type:text,977,16,0.4775209321403184,0.44625578357923046,0.5055885174185372,1.9532171756710572,1.92065466129205,1.9821869806185983
3b,grpo,1000,ui_type:text,977,32,0.48837185373946695,0.45744264126285766,0.5162111126939212,1.9647464472379126,1.9323715524477059,1.9940896581742014
3b,grpo,1000,ui_type:text,977,64,0.49647833276759884,0.4651236876363459,0.5248078020651143,1.9733451360234533,1.9408988324783585,2.003449211191926
3b,grpo,1000,ui_type:text,977,128,0.5019877333164076,0.4704022790572426,0.5302616797963463,1.979232353631534,1.946601326507891,2.008998728408779
3b,grpo,1500,overall,1581,1,0.3115598810088552,0.2900205010179475,0.33390166676549654,1.7413058518936244,1.717293619883997,1.76711986121041
3b,grpo,1500,overall,1581,2,0.32578674559748777,0.30392467845581117,0.34835868355365235,1.7580464794267592,1.7330838394228019,1.7839418643279314
3b,grpo,1500,overall,1581,4,0.33714552934467457,0.3145485869213922,0.3598088714918126,1.7713569974989558,1.7460115583784246,1.7978762836101054
3b,grpo,1500,overall,1581,8,0.3461176141225886,0.323622281783781,0.36881418159305346,1.7818034269579472,1.7562443843704836,1.8091922190859953
3b,grpo,1500,overall,1581,16,0.3539462848221296,0.3311488638811312,0.37735814683528984,1.790814884550454,1.7642652250512278,1.8182934572094294
3b,grpo,1500,overall,1581,32,0.3613759370553864,0.3382030573858025,0.38494341630476875,1.7992496657056272,1.7731432500090223,1.8262134845662819
3b,grpo,1500,overall,1581,64,0.36789310330607566,0.34465707624059255,0.3909968868482348,1.8066478114480735,1.7804231157152706,1.833351539484281
3b,grpo,1500,overall,1581,128,0.3726866130598453,0.3497118892565724,0.3957280267696004,1.8121940625356416,1.7857067881673108,1.8384994913172887
3b,grpo,1500,category:CAD,261,1,0.256764846743295,0.20971249401340997,0.30719700371168585,1.6970098284288953,1.6400560302779477,1.7527759214178151
3b,grpo,1500,category:CAD,261,2,0.2756021912091084,0.22690917086430898,0.3269331479774932,1.7191685883339602,1.6609135638468604,1.7776201870777004
3b,grpo,1500,category:CAD,261,4,0.29231822659737833,0.24166477554580584,0.3455160468654671,1.7384576178851214,1.6792559296389635,1.7991010698579055
3b,grpo,1500,category:CAD,261,8,0.3061904961076737,0.2540376238550725,0.3611314497738506,1.7542364314909118,1.696188185834502,1.8146171872900496
3b,grpo,1500,category:CAD,261,16,0.31765226092652593,0.26348265438208157,0.3729865073525418,1.7673135020613622,1.7080065261275768,1.8294952200941126
3b,grpo,1500,category:CAD,261,32,0.32777482262799934,0.2735895004434079,0.38412576114358643,1.7788882707824554,1.7184944137731046,1.8414885501110836
3b,grpo,1500,category:CAD,261,64,0.3367231962033953,0.282302877586861,0.3928297817680883,1.7891363742079476,1.7290086771518562,1.8532012708961005
3b,grpo,1500,category:CAD,261,128,0.3432870136364622,0.2883480351026098,0.40152481679082813,1.7967115769060602,1.7360825599607692,1.8611452461319784
3b,grpo,1500,category:Creative,341,1,0.28168530058651026,0.23497411107038124,0.3256548123625366,1.7206113289768898,1.6672440830302842,1.7710132998057337
3b,grpo,1500,category:Creative,341,2,0.29645167029170566,0.2487966353134272,0.34083974051798843,1.7376643610346996,1.683562539805122,1.7896270144921256
3b,grpo,1500,category:Creative,341,4,0.307615143588651,0.26021288671504633,0.3523255800287197,1.7507053144813713,1.694994563113399,1.8032716577481502
3b,grpo,1500,category:Creative,341,8,0.31598355280368634,0.2687699821250102,0.3608306011886108,1.7604636253867296,1.7057326574760403,1.8128737438655433
